User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,JoinMonthYear
1526,Premium,10,2022-08-28,2023-07-06,United States,51,Male,Tablet,1 Month,2022-08
1527,Basic,15,2022-09-05,2023-07-05,Canada,32,Female,Smart TV,1 Month,2022-09
1528,Standard,12,2022-09-10,2023-07-07,United Kingdom,45,Female,Smart TV,1 Month,2022-09
1529,Premium,12,2022-09-11,2023-07-04,Australia,31,Female,Laptop,1 Month,2022-09
1530,Basic,12,2022-09-14,2023-07-06,Germany,44,Male,Smartphone,1 Month,2022-09
1531,Premium,12,2022-09-21,2023-07-05,France,30,Female,Tablet,1 Month,2022-09
1532,Basic,13,2022-09-26,2023-07-07,Brazil,44,Female,Tablet,1 Month,2022-09
1533,Standard,10,2022-09-30,2023-07-03,Mexico,37,Male,Tablet,1 Month,2022-09
1534,Standard,14,2022-10-02,2023-07-06,Spain,30,Female,Tablet,1 Month,2022-10
1535,Basic,12,2022-10-06,2023-07-05,Italy,31,Female,Smart TV,1 Month,2022-10
1536,Premium,15,2022-10-07,2023-07-06,Spain,31,Female,Laptop,1 Month,2022-10
1537,Basic,15,2022-10-09,2023-07-06,Spain,44,Male,Tablet,1 Month,2022-10
1538,Standard,10,2022-10-11,2023-07-05,United States,44,Female,Smart TV,1 Month,2022-10
1539,Premium,14,2022-10-12,2023-07-05,Canada,34,Male,Laptop,1 Month,2022-10
1540,Basic,12,2022-10-16,2023-07-06,United States,42,Male,Laptop,1 Month,2022-10
1541,Premium,15,2022-10-17,2023-07-07,United States,33,Male,Smartphone,1 Month,2022-10
1542,Basic,11,2022-10-21,2023-07-07,Canada,35,Male,Smart TV,1 Month,2022-10
1543,Standard,15,2022-10-23,2023-07-06,United Kingdom,34,Female,Laptop,1 Month,2022-10
1544,Standard,14,2022-10-25,2023-07-05,Australia,47,Male,Tablet,1 Month,2022-10
1545,Basic,13,2022-10-27,2023-07-06,Germany,43,Female,Laptop,1 Month,2022-10
1546,Premium,13,2022-10-29,2023-07-08,France,43,Male,Smart TV,1 Month,2022-10
1547,Basic,13,2022-11-01,2023-07-05,Brazil,35,Female,Smartphone,1 Month,2022-11
1548,Standard,13,2022-11-04,2023-07-06,Mexico,39,Male,Tablet,1 Month,2022-11
1549,Premium,10,2022-11-04,2023-07-06,Spain,39,Male,Tablet,1 Month,2022-11
1550,Basic,11,2022-11-04,2023-07-07,Italy,49,Female,Smart TV,1 Month,2022-11
1551,Premium,14,2022-11-05,2023-07-04,Spain,30,Male,Tablet,1 Month,2022-11
1552,Basic,12,2022-11-02,2023-07-05,Spain,31,Female,Tablet,1 Month,2022-11
1553,Standard,12,2022-11-03,2023-07-06,United States,39,Male,Tablet,1 Month,2022-11
1554,Standard,14,2022-10-30,2023-07-06,Canada,30,Female,Laptop,1 Month,2022-10
1555,Basic,13,2022-10-31,2023-07-04,United States,43,Female,Smartphone,1 Month,2022-10
1556,Premium,10,2022-10-14,2023-07-05,United States,29,Female,Smartphone,1 Month,2022-10
1557,Basic,14,2022-09-26,2023-07-05,Canada,46,Male,Smart TV,1 Month,2022-09
1558,Standard,15,2022-09-17,2023-07-06,United Kingdom,35,Male,Smartphone,1 Month,2022-09
1559,Premium,12,2022-09-16,2023-07-03,Australia,30,Male,Tablet,1 Month,2022-09
1560,Basic,12,2022-09-12,2023-07-07,Germany,39,Female,Smart TV,1 Month,2022-09
1561,Premium,14,2022-09-12,2023-07-06,France,41,Male,Laptop,1 Month,2022-09
1562,Basic,12,2022-08-29,2023-07-05,Brazil,27,Male,Smartphone,1 Month,2022-08
1563,Standard,15,2022-08-25,2023-07-03,Mexico,42,Male,Laptop,1 Month,2022-08
1564,Standard,11,2022-08-15,2023-07-06,Spain,45,Female,Tablet,1 Month,2022-08
1565,Basic,10,2022-08-11,2023-07-07,Italy,36,Female,Smart TV,1 Month,2022-08
1566,Premium,12,2022-08-10,2023-07-06,Spain,35,Male,Laptop,1 Month,2022-08
1567,Basic,13,2022-07-26,2023-07-04,Spain,38,Male,Smartphone,1 Month,2022-07
1568,Standard,14,2022-07-19,2023-07-06,United States,41,Female,Smart TV,1 Month,2022-07
1569,Premium,10,2022-07-17,2023-07-06,Canada,43,Male,Tablet,1 Month,2022-07
1570,Basic,13,2022-07-17,2023-07-06,United States,44,Male,Tablet,1 Month,2022-07
1571,Basic,10,2022-07-17,2023-07-04,United States,35,Male,Tablet,1 Month,2022-07
1572,Basic,13,2022-07-11,2023-07-06,Canada,39,Male,Laptop,1 Month,2022-07
1573,Standard,15,2022-07-07,2023-07-05,United Kingdom,43,Male,Smart TV,1 Month,2022-07
1574,Premium,10,2022-07-07,2023-07-06,Australia,36,Male,Smart TV,1 Month,2022-07
1575,Basic,11,2022-07-08,2023-07-05,Germany,49,Female,Laptop,1 Month,2022-07
1576,Basic,12,2022-07-06,2023-07-08,France,29,Female,Smartphone,1 Month,2022-07
1577,Premium,10,2022-07-03,2023-07-04,Brazil,45,Male,Tablet,1 Month,2022-07
1578,Standard,11,2022-06-30,2023-07-06,Mexico,44,Female,Laptop,1 Month,2022-06
1579,Standard,11,2022-06-27,2023-07-04,Spain,40,Female,Smart TV,1 Month,2022-06
1580,Basic,15,2022-06-26,2023-07-08,Italy,51,Female,Smart TV,1 Month,2022-06
1581,Premium,15,2022-06-27,2023-07-05,Spain,30,Female,Smart TV,1 Month,2022-06
1582,Standard,14,2022-06-28,2023-07-08,Spain,50,Male,Smart TV,1 Month,2022-06
1583,Basic,12,2022-06-30,2023-07-06,United States,39,Male,Tablet,1 Month,2022-06
1584,Standard,11,2022-07-02,2023-07-07,Canada,51,Male,Tablet,1 Month,2022-07
1585,Premium,10,2022-07-05,2023-07-05,United States,42,Male,Laptop,1 Month,2022-07
1586,Basic,12,2022-07-11,2023-07-07,United States,34,Female,Tablet,1 Month,2022-07
1587,Premium,12,2022-07-18,2023-07-06,Canada,28,Male,Tablet,1 Month,2022-07
1588,Standard,15,2022-07-25,2023-07-07,United Kingdom,43,Male,Tablet,1 Month,2022-07
1589,Basic,11,2022-07-28,2023-07-06,Australia,27,Female,Tablet,1 Month,2022-07
1590,Standard,13,2022-08-05,2023-07-08,Germany,49,Female,Smart TV,1 Month,2022-08
1591,Premium,14,2022-08-09,2023-07-05,France,35,Female,Laptop,1 Month,2022-08
1592,Basic,10,2022-08-14,2023-07-06,Brazil,34,Male,Tablet,1 Month,2022-08
1593,Standard,14,2022-08-15,2023-07-05,Mexico,28,Male,Smartphone,1 Month,2022-08
1594,Premium,15,2022-08-16,2023-07-07,Spain,49,Female,Tablet,1 Month,2022-08
1595,Basic,12,2022-08-25,2023-07-04,Italy,51,Female,Tablet,1 Month,2022-08
1596,Premium,13,2022-08-27,2023-07-06,Spain,36,Male,Laptop,1 Month,2022-08
1597,Basic,13,2022-09-06,2023-07-06,Spain,37,Male,Smart TV,1 Month,2022-09
1598,Standard,11,2022-09-08,2023-07-07,United States,48,Male,Laptop,1 Month,2022-09
1599,Standard,13,2022-09-13,2023-07-04,Canada,45,Female,Smart TV,1 Month,2022-09
1600,Basic,11,2022-09-15,2023-07-06,United States,39,Male,Tablet,1 Month,2022-09
1601,Premium,14,2022-09-19,2023-07-05,United States,39,Male,Smartphone,1 Month,2022-09
1602,Basic,15,2022-09-22,2023-07-07,Canada,46,Female,Smart TV,1 Month,2022-09
1603,Standard,13,2022-09-24,2023-07-06,United Kingdom,30,Female,Smartphone,1 Month,2022-09
1604,Premium,10,2022-09-30,2023-07-06,Australia,32,Female,Smartphone,1 Month,2022-09
1605,Basic,11,2022-10-03,2023-07-05,Germany,39,Male,Laptop,1 Month,2022-10
1606,Premium,15,2022-10-08,2023-07-07,France,35,Female,Smartphone,1 Month,2022-10
1607,Basic,15,2022-10-09,2023-07-07,Brazil,41,Female,Smartphone,1 Month,2022-10
1608,Standard,11,2022-10-12,2023-07-08,Mexico,32,Female,Smart TV,1 Month,2022-10
1609,Standard,14,2022-10-15,2023-07-06,Spain,41,Female,Smart TV,1 Month,2022-10
1610,Basic,14,2022-10-17,2023-07-06,Italy,36,Female,Smart TV,1 Month,2022-10
1611,Premium,15,2022-10-19,2023-07-07,Spain,49,Male,Laptop,1 Month,2022-10
1612,Basic,11,2022-10-22,2023-07-09,Spain,30,Female,Smartphone,1 Month,2022-10
1613,Standard,15,2022-10-23,2023-07-06,United States,40,Female,Smartphone,1 Month,2022-10
1614,Premium,13,2022-10-27,2023-07-07,Canada,46,Female,Tablet,1 Month,2022-10
1615,Basic,11,2022-10-28,2023-07-06,United States,30,Female,Smart TV,1 Month,2022-10
1616,Premium,10,2022-11-01,2023-07-08,United States,48,Male,Laptop,1 Month,2022-11
1617,Basic,11,2022-11-04,2023-07-05,Canada,50,Male,Tablet,1 Month,2022-11
1618,Standard,11,2022-11-05,2023-07-06,United Kingdom,27,Male,Smart TV,1 Month,2022-11
1619,Standard,14,2022-11-04,2023-07-07,Australia,51,Female,Laptop,1 Month,2022-11
1620,Basic,11,2022-11-05,2023-07-07,Germany,38,Male,Smartphone,1 Month,2022-11
1621,Premium,10,2022-11-04,2023-07-05,France,39,Male,Laptop,1 Month,2022-11
1622,Basic,12,2022-11-05,2023-07-05,Brazil,45,Female,Smart TV,1 Month,2022-11
1623,Standard,12,2022-11-03,2023-07-06,Mexico,29,Male,Laptop,1 Month,2022-11
1624,Premium,13,2022-10-31,2023-07-07,Spain,35,Male,Smartphone,1 Month,2022-10
1625,Basic,10,2022-10-26,2023-07-04,Italy,51,Female,Smart TV,1 Month,2022-10
1626,Premium,11,2022-10-16,2023-07-06,Spain,51,Male,Smart TV,1 Month,2022-10
1627,Basic,15,2022-10-16,2023-07-07,Spain,42,Female,Smartphone,1 Month,2022-10
1628,Standard,13,2022-09-17,2023-07-06,United States,48,Female,Laptop,1 Month,2022-09
1629,Standard,14,2022-09-12,2023-07-04,Canada,40,Male,Smart TV,1 Month,2022-09
1630,Basic,13,2022-09-13,2023-07-07,United States,39,Male,Smart TV,1 Month,2022-09
1631,Premium,14,2022-09-09,2023-07-07,United States,44,Male,Laptop,1 Month,2022-09
1632,Basic,14,2022-09-03,2023-07-06,Canada,27,Female,Laptop,1 Month,2022-09
1633,Standard,11,2022-08-31,2023-07-05,United Kingdom,35,Male,Tablet,1 Month,2022-08
1634,Premium,14,2022-08-25,2023-07-07,Australia,45,Male,Smart TV,1 Month,2022-08
1635,Basic,12,2022-08-15,2023-07-07,Germany,33,Male,Tablet,1 Month,2022-08
1636,Premium,10,2022-08-16,2023-07-07,France,32,Female,Smart TV,1 Month,2022-08
1637,Basic,11,2022-07-28,2023-07-05,Brazil,51,Female,Laptop,1 Month,2022-07
1638,Standard,10,2022-07-28,2023-07-06,Mexico,40,Female,Tablet,1 Month,2022-07
1639,Standard,15,2022-07-22,2023-07-06,Spain,47,Male,Laptop,1 Month,2022-07
1640,Basic,13,2022-07-19,2023-07-06,Italy,42,Male,Smart TV,1 Month,2022-07
1641,Premium,10,2022-07-16,2023-07-06,Spain,41,Male,Tablet,1 Month,2022-07
1642,Basic,12,2022-07-15,2023-07-09,Spain,43,Male,Tablet,1 Month,2022-07
1643,Standard,11,2022-07-16,2023-07-05,United States,42,Female,Tablet,1 Month,2022-07
1644,Premium,14,2022-07-09,2023-07-06,Canada,28,Male,Smartphone,1 Month,2022-07
1645,Basic,12,2022-07-07,2023-07-05,United States,40,Female,Laptop,1 Month,2022-07
1646,Basic,15,2022-07-07,2023-07-09,United States,46,Female,Tablet,1 Month,2022-07
1647,Basic,11,2022-07-06,2023-07-05,Canada,39,Female,Laptop,1 Month,2022-07
1648,Standard,15,2022-06-30,2023-07-06,United Kingdom,41,Female,Smartphone,1 Month,2022-06
1649,Premium,15,2022-06-27,2023-07-05,Australia,30,Male,Tablet,1 Month,2022-06
1650,Basic,14,2022-06-28,2023-07-08,Germany,32,Male,Tablet,1 Month,2022-06
1651,Basic,14,2022-06-28,2023-07-06,France,38,Male,Smart TV,1 Month,2022-06
1652,Premium,11,2022-06-29,2023-07-08,Brazil,38,Male,Tablet,1 Month,2022-06
1653,Standard,13,2022-07-01,2023-07-06,Mexico,32,Male,Smartphone,1 Month,2022-07
1654,Standard,14,2022-07-03,2023-07-07,Spain,27,Male,Tablet,1 Month,2022-07
1655,Basic,15,2022-07-04,2023-07-06,Italy,50,Female,Tablet,1 Month,2022-07
1656,Premium,10,2022-07-10,2023-07-07,Spain,30,Male,Smartphone,1 Month,2022-07
1657,Standard,11,2022-07-23,2023-07-06,Spain,49,Male,Smartphone,1 Month,2022-07
1658,Basic,11,2022-07-24,2023-07-07,United States,32,Female,Laptop,1 Month,2022-07
1659,Standard,14,2022-07-26,2023-07-06,Canada,35,Male,Smartphone,1 Month,2022-07
1660,Premium,12,2022-08-07,2023-07-08,United States,44,Male,Tablet,1 Month,2022-08
1661,Basic,13,2022-08-10,2023-07-05,United States,49,Female,Laptop,1 Month,2022-08
1662,Premium,13,2022-08-14,2023-07-06,Canada,39,Male,Smartphone,1 Month,2022-08
1663,Standard,12,2022-08-16,2023-07-06,United Kingdom,38,Female,Smartphone,1 Month,2022-08
1664,Basic,10,2022-08-20,2023-07-08,Australia,38,Female,Laptop,1 Month,2022-08
1665,Standard,11,2022-08-25,2023-07-05,Germany,37,Male,Smartphone,1 Month,2022-08
1666,Premium,11,2022-08-28,2023-07-07,France,28,Male,Laptop,1 Month,2022-08
1667,Basic,11,2022-09-05,2023-07-06,Brazil,49,Male,Tablet,1 Month,2022-09
1668,Standard,13,2022-09-08,2023-07-08,Mexico,33,Female,Tablet,1 Month,2022-09
1669,Premium,10,2022-09-14,2023-07-05,Spain,48,Male,Tablet,1 Month,2022-09
1670,Basic,13,2022-09-16,2023-07-06,Italy,34,Male,Tablet,1 Month,2022-09
1671,Premium,13,2022-09-19,2023-07-06,Spain,39,Female,Smartphone,1 Month,2022-09
1672,Basic,15,2022-09-23,2023-07-07,Spain,30,Male,Tablet,1 Month,2022-09
1673,Standard,10,2022-09-29,2023-07-07,United States,37,Male,Tablet,1 Month,2022-09
1674,Standard,10,2022-10-02,2023-07-06,Canada,38,Male,Smart TV,1 Month,2022-10
1675,Basic,12,2022-10-08,2023-07-05,United States,42,Female,Laptop,1 Month,2022-10
1676,Premium,15,2022-10-09,2023-07-07,United States,35,Female,Laptop,1 Month,2022-10
1677,Basic,14,2022-10-11,2023-07-08,Canada,30,Male,Tablet,1 Month,2022-10
1678,Standard,15,2022-10-14,2023-07-09,United Kingdom,48,Female,Smart TV,1 Month,2022-10
1679,Premium,14,2022-10-16,2023-07-06,Australia,48,Male,Tablet,1 Month,2022-10
1680,Basic,13,2022-10-18,2023-07-07,Germany,32,Male,Laptop,1 Month,2022-10
1681,Premium,15,2022-10-22,2023-07-07,France,27,Male,Smart TV,1 Month,2022-10
1682,Basic,10,2022-10-23,2023-07-09,Brazil,48,Female,Laptop,1 Month,2022-10
1683,Standard,12,2022-10-26,2023-07-06,Mexico,33,Male,Laptop,1 Month,2022-10
1684,Standard,13,2022-10-27,2023-07-07,Spain,28,Male,Smartphone,1 Month,2022-10
1685,Basic,15,2022-10-31,2023-07-07,Italy,46,Male,Laptop,1 Month,2022-10
1686,Premium,11,2022-11-01,2023-07-08,Spain,40,Male,Laptop,1 Month,2022-11
1687,Basic,13,2022-11-03,2023-07-05,Spain,49,Male,Smartphone,1 Month,2022-11
1688,Standard,14,2022-11-04,2023-07-06,United States,41,Female,Tablet,1 Month,2022-11
1689,Premium,13,2022-11-05,2023-07-07,Canada,38,Male,Tablet,1 Month,2022-11
1690,Basic,13,2022-11-05,2023-07-07,United States,42,Female,Laptop,1 Month,2022-11
1691,Premium,13,2022-11-05,2023-07-05,United States,27,Female,Smart TV,1 Month,2022-11
1692,Basic,12,2022-11-05,2023-07-06,Canada,41,Female,Tablet,1 Month,2022-11
1693,Standard,13,2022-11-03,2023-07-07,United Kingdom,41,Female,Tablet,1 Month,2022-11
1694,Standard,11,2022-10-27,2023-07-07,Australia,49,Male,Laptop,1 Month,2022-10
1695,Basic,14,2022-10-24,2023-07-04,Germany,28,Female,Smartphone,1 Month,2022-10
1696,Premium,13,2022-10-17,2023-07-07,France,44,Male,Laptop,1 Month,2022-10
1697,Basic,11,2022-10-06,2023-07-07,Brazil,47,Female,Tablet,1 Month,2022-10
1698,Standard,12,2022-09-18,2023-07-06,Mexico,29,Male,Tablet,1 Month,2022-09
1699,Premium,10,2022-09-17,2023-07-04,Spain,31,Female,Laptop,1 Month,2022-09
1700,Basic,12,2022-09-13,2023-07-08,Italy,28,Female,Smart TV,1 Month,2022-09
1701,Premium,15,2022-09-09,2023-07-07,Spain,32,Male,Smart TV,1 Month,2022-09
1702,Basic,12,2022-09-02,2023-07-07,Spain,43,Male,Smartphone,1 Month,2022-09
1703,Standard,13,2022-09-01,2023-07-06,United States,48,Male,Smart TV,1 Month,2022-09
1704,Standard,10,2022-08-16,2023-07-07,Canada,28,Male,Laptop,1 Month,2022-08
1705,Basic,14,2022-08-17,2023-07-07,United States,31,Female,Tablet,1 Month,2022-08
1706,Premium,15,2022-07-29,2023-07-07,United States,47,Male,Laptop,1 Month,2022-07
1707,Basic,13,2022-07-28,2023-07-06,Canada,39,Female,Smartphone,1 Month,2022-07
1708,Standard,13,2022-07-25,2023-07-07,United Kingdom,35,Male,Smartphone,1 Month,2022-07
1709,Premium,10,2022-07-26,2023-07-06,Australia,42,Female,Smartphone,1 Month,2022-07
1710,Basic,11,2022-07-17,2023-07-07,Germany,30,Male,Smart TV,1 Month,2022-07
1711,Premium,14,2022-07-16,2023-07-06,France,34,Male,Smartphone,1 Month,2022-07
1712,Basic,11,2022-07-17,2023-07-09,Brazil,35,Male,Smartphone,1 Month,2022-07
1713,Standard,12,2022-07-16,2023-07-06,Mexico,31,Female,Tablet,1 Month,2022-07
1714,Standard,14,2022-07-16,2023-07-07,Spain,36,Female,Tablet,1 Month,2022-07
1715,Basic,14,2022-07-12,2023-07-06,Italy,31,Female,Laptop,1 Month,2022-07
1716,Premium,11,2022-07-10,2023-07-09,Spain,32,Male,Smart TV,1 Month,2022-07
1717,Basic,10,2022-07-08,2023-07-07,Spain,46,Female,Smartphone,1 Month,2022-07
1718,Standard,15,2022-06-29,2023-07-07,United States,30,Male,Tablet,1 Month,2022-06
1719,Premium,12,2022-06-29,2023-07-06,Canada,46,Male,Laptop,1 Month,2022-06
1720,Basic,12,2022-06-28,2023-07-08,United States,44,Female,Tablet,1 Month,2022-06
1721,Basic,12,2022-06-29,2023-07-06,United States,34,Male,Tablet,1 Month,2022-06
1722,Basic,13,2022-07-01,2023-07-08,Canada,31,Male,Tablet,1 Month,2022-07
1723,Standard,13,2022-07-02,2023-07-06,United Kingdom,34,Male,Smart TV,1 Month,2022-07
1724,Premium,12,2022-07-04,2023-07-08,Australia,28,Male,Laptop,1 Month,2022-07
1725,Basic,10,2022-07-08,2023-07-07,Germany,36,Female,Smartphone,1 Month,2022-07
1726,Basic,14,2022-07-20,2023-07-09,France,48,Female,Laptop,1 Month,2022-07
1727,Premium,13,2022-07-23,2023-07-06,Brazil,40,Male,Smartphone,1 Month,2022-07
1728,Standard,15,2022-07-26,2023-07-07,Mexico,35,Male,Smartphone,1 Month,2022-07
1729,Standard,11,2022-07-30,2023-07-07,Spain,41,Male,Laptop,1 Month,2022-07
1730,Basic,10,2022-08-08,2023-07-08,Italy,28,Female,Smartphone,1 Month,2022-08
1731,Premium,12,2022-08-13,2023-07-05,Spain,37,Male,Tablet,1 Month,2022-08
1732,Standard,12,2022-08-14,2023-07-07,Spain,33,Male,Smartphone,1 Month,2022-08
1733,Basic,15,2022-08-16,2023-07-06,United States,27,Female,Tablet,1 Month,2022-08
1734,Standard,14,2022-08-19,2023-07-08,Canada,35,Male,Tablet,1 Month,2022-08
1735,Premium,10,2022-08-27,2023-07-06,United States,27,Male,Smartphone,1 Month,2022-08
1736,Basic,15,2022-09-04,2023-07-07,United States,29,Female,Smartphone,1 Month,2022-09
1737,Premium,12,2022-09-05,2023-07-06,Canada,28,Female,Laptop,1 Month,2022-09
1738,Standard,12,2022-09-13,2023-07-08,United Kingdom,33,Female,Smartphone,1 Month,2022-09
1739,Basic,10,2022-09-16,2023-07-05,Australia,35,Female,Smartphone,1 Month,2022-09
1740,Standard,15,2022-09-18,2023-07-06,Germany,37,Female,Laptop,1 Month,2022-09
1741,Premium,12,2022-09-20,2023-07-06,France,31,Male,Smartphone,1 Month,2022-09
1742,Basic,13,2022-09-29,2023-07-07,Brazil,27,Male,Laptop,1 Month,2022-09
1743,Standard,11,2022-09-30,2023-07-08,Mexico,48,Male,Tablet,1 Month,2022-09
1744,Premium,15,2022-10-04,2023-07-10,Spain,30,Female,Smart TV,1 Month,2022-10
1745,Basic,14,2022-10-08,2023-07-07,Italy,45,Male,Tablet,1 Month,2022-10
1746,Premium,14,2022-10-10,2023-07-07,Spain,28,Male,Smart TV,1 Month,2022-10
1747,Basic,12,2022-10-12,2023-07-08,Spain,30,Female,Laptop,1 Month,2022-10
1748,Standard,15,2022-10-14,2023-07-10,United States,48,Male,Smartphone,1 Month,2022-10
1749,Standard,10,2022-10-16,2023-07-07,Canada,37,Female,Laptop,1 Month,2022-10
1750,Basic,15,2022-10-21,2023-07-07,United States,28,Female,Smartphone,1 Month,2022-10
1751,Premium,14,2022-10-23,2023-07-07,United States,43,Female,Tablet,1 Month,2022-10
1752,Basic,10,2022-10-25,2023-07-09,Canada,36,Male,Laptop,1 Month,2022-10
1753,Standard,15,2022-10-26,2023-07-06,United Kingdom,47,Male,Laptop,1 Month,2022-10
1754,Premium,10,2022-10-29,2023-07-07,Australia,42,Male,Smart TV,1 Month,2022-10
1755,Basic,15,2022-10-31,2023-07-07,Germany,50,Male,Laptop,1 Month,2022-10
1756,Premium,13,2022-11-02,2023-07-08,France,41,Male,Tablet,1 Month,2022-11
1757,Basic,13,2022-11-03,2023-07-05,Brazil,43,Male,Laptop,1 Month,2022-11
1758,Standard,13,2022-11-05,2023-07-07,Mexico,35,Male,Laptop,1 Month,2022-11
1759,Standard,10,2022-11-06,2023-07-07,Spain,51,Male,Smart TV,1 Month,2022-11
1760,Basic,15,2022-11-06,2023-07-07,Italy,35,Male,Tablet,1 Month,2022-11
1761,Premium,10,2022-11-07,2023-07-05,Spain,37,Male,Smart TV,1 Month,2022-11
1762,Basic,10,2022-11-04,2023-07-06,Spain,28,Female,Smartphone,1 Month,2022-11
1763,Standard,14,2022-11-02,2023-07-07,United States,32,Female,Smartphone,1 Month,2022-11
1764,Premium,13,2022-10-27,2023-07-07,Canada,37,Female,Tablet,1 Month,2022-10
1765,Basic,11,2022-10-18,2023-07-05,United States,37,Female,Tablet,1 Month,2022-10
1766,Premium,12,2022-10-07,2023-07-08,United States,34,Female,Smart TV,1 Month,2022-10
1767,Basic,15,2022-10-04,2023-07-07,Canada,30,Female,Tablet,1 Month,2022-10
1768,Standard,14,2022-09-17,2023-07-07,United Kingdom,35,Male,Tablet,1 Month,2022-09
1769,Standard,14,2022-09-15,2023-07-06,Australia,41,Female,Laptop,1 Month,2022-09
1770,Basic,13,2022-09-10,2023-07-08,Germany,50,Female,Tablet,1 Month,2022-09
1771,Premium,11,2022-09-09,2023-07-08,France,48,Female,Laptop,1 Month,2022-09
1772,Basic,12,2022-09-09,2023-07-08,Brazil,29,Male,Smart TV,1 Month,2022-09
1773,Standard,12,2022-09-07,2023-07-06,Mexico,37,Male,Tablet,1 Month,2022-09
1774,Premium,15,2022-09-08,2023-07-08,Spain,36,Female,Tablet,1 Month,2022-09
1775,Basic,15,2022-08-14,2023-07-07,Italy,45,Male,Tablet,1 Month,2022-08
1776,Premium,15,2022-08-06,2023-07-08,Spain,27,Female,Smart TV,1 Month,2022-08
1777,Basic,12,2022-08-06,2023-07-06,Spain,31,Female,Tablet,1 Month,2022-08
1778,Standard,11,2022-07-29,2023-07-09,United States,42,Female,Tablet,1 Month,2022-07
1779,Standard,15,2022-07-28,2023-07-06,Canada,43,Female,Smartphone,1 Month,2022-07
1780,Basic,13,2022-07-24,2023-07-07,United States,43,Male,Smart TV,1 Month,2022-07
1781,Premium,15,2022-07-22,2023-07-06,United States,35,Female,Laptop,1 Month,2022-07
1782,Basic,13,2022-07-19,2023-07-10,Canada,51,Male,Laptop,1 Month,2022-07
1783,Standard,13,2022-07-17,2023-07-07,United Kingdom,42,Female,Smartphone,1 Month,2022-07
1784,Premium,13,2022-07-16,2023-07-07,Australia,36,Male,Tablet,1 Month,2022-07
1785,Basic,13,2022-07-13,2023-07-07,Germany,50,Female,Tablet,1 Month,2022-07
1786,Premium,15,2022-07-14,2023-07-09,France,43,Female,Laptop,1 Month,2022-07
1787,Basic,11,2022-07-07,2023-07-07,Brazil,28,Male,Laptop,1 Month,2022-07
1788,Standard,10,2022-07-06,2023-07-09,Mexico,48,Female,Smart TV,1 Month,2022-07
1789,Standard,14,2022-06-30,2023-07-07,Spain,47,Female,Tablet,1 Month,2022-06
1790,Basic,12,2022-06-30,2023-07-09,Italy,31,Male,Smart TV,1 Month,2022-06
1791,Premium,14,2022-07-01,2023-07-06,Spain,45,Male,Laptop,1 Month,2022-07
1792,Basic,15,2022-07-02,2023-07-09,Spain,45,Female,Tablet,1 Month,2022-07
1793,Standard,14,2022-07-03,2023-07-06,United States,42,Female,Smart TV,1 Month,2022-07
1794,Premium,12,2022-07-06,2023-07-08,Canada,36,Female,Tablet,1 Month,2022-07
1795,Basic,14,2022-07-07,2023-07-07,United States,32,Male,Smart TV,1 Month,2022-07
1796,Basic,10,2022-07-15,2023-07-09,United States,50,Male,Tablet,1 Month,2022-07
1797,Basic,14,2022-07-17,2023-07-06,Canada,39,Male,Smart TV,1 Month,2022-07
